user_id,signup_at,city,segment,discount_acquired,essential_affinity,churn_risk_score
477,2026-04-22,Chennai,standard,False,0.595,0.413
478,2025-11-24,Hyderabad,standard,False,0.64,0.645
479,2026-03-20,Kolkata,standard,False,0.461,0.357
480,2025-12-10,Pune,habitual,False,0.641,0.279
481,2026-01-11,Mumbai,standard,False,0.65,0.242
482,2026-04-19,Kolkata,standard,False,0.537,0.41
483,2026-01-05,Mumbai,standard,False,0.594,0.565
484,2026-04-13,Delhi,standard,False,0.509,0.31
485,2026-02-12,Kolkata,standard,False,0.694,0.337
486,2026-01-01,Chennai,standard,True,0.551,0.502
487,2026-01-20,Pune,discount_hunter,True,0.536,0.428
488,2026-02-24,Chennai,standard,False,0.616,0.475
489,2026-04-07,Chennai,standard,False,0.413,0.545
490,2026-03-10,Kolkata,habitual,False,0.578,0.05
491,2026-05-07,Pune,discount_hunter,True,0.427,0.308
492,2026-04-26,Chennai,discount_hunter,True,0.476,0.59
493,2026-04-05,Delhi,churn_risk,False,0.373,0.68
494,2026-03-09,Pune,standard,False,0.624,0.55
495,2026-01-12,Bengaluru,standard,True,0.466,0.433
496,2026-02-03,Hyderabad,standard,False,0.46,0.694
497,2025-12-12,Hyderabad,standard,False,0.469,0.424
498,2026-01-27,Chennai,churn_risk,False,0.463,0.926
499,2026-05-06,Bengaluru,habitual,False,0.774,0.155
500,2026-02-05,Kolkata,discount_hunter,True,0.37,0.434
501,2025-12-11,Kolkata,churn_risk,False,0.432,0.802
502,2026-03-18,Delhi,churn_risk,False,0.329,0.898
503,2026-05-13,Delhi,standard,False,0.432,0.475
504,2026-04-26,Delhi,churn_risk,False,0.37,0.99
505,2026-01-09,Kolkata,habitual,False,0.705,0.394
506,2026-02-10,Mumbai,standard,False,0.605,0.564
507,2026-02-24,Pune,habitual,False,0.705,0.35
508,2026-01-04,Mumbai,churn_risk,False,0.465,0.787
509,2026-01-08,Bengaluru,discount_hunter,True,0.574,0.415
510,2026-01-02,Mumbai,standard,False,0.499,0.521
511,2026-05-19,Chennai,churn_risk,False,0.359,0.944
512,2026-04-04,Chennai,habitual,False,0.792,0.201
513,2026-04-21,Kolkata,discount_hunter,True,0.477,0.492
514,2026-04-16,Pune,standard,False,0.625,0.414
515,2026-05-12,Pune,standard,False,0.628,0.41
516,2025-12-09,Kolkata,standard,False,0.414,0.44
517,2026-04-28,Hyderabad,churn_risk,False,0.418,0.903
518,2025-12-02,Pune,churn_risk,False,0.408,0.643
519,2026-02-14,Kolkata,standard,True,0.58,0.577
520,2026-03-07,Mumbai,standard,False,0.574,0.498
521,2026-01-24,Mumbai,standard,False,0.572,0.472
522,2025-12-17,Mumbai,discount_hunter,True,0.62,0.586
523,2025-12-25,Bengaluru,habitual,False,0.749,0.322
524,2026-04-18,Kolkata,habitual,False,0.681,0.335
525,2026-01-17,Pune,standard,True,0.515,0.536
526,2026-01-15,Kolkata,standard,True,0.527,0.441
527,2026-05-06,Hyderabad,churn_risk,False,0.479,0.911
528,2025-12-16,Mumbai,habitual,False,0.633,0.218
529,2026-05-04,Hyderabad,standard,False,0.669,0.409
530,2026-05-05,Kolkata,standard,False,0.564,0.41
531,2026-03-08,Pune,standard,True,0.377,0.196
532,2025-12-20,Delhi,standard,False,0.653,0.464
533,2025-12-19,Delhi,standard,False,0.613,0.426
534,2026-01-11,Mumbai,discount_hunter,True,0.45,0.409
535,2026-03-04,Chennai,standard,False,0.565,0.539
536,2025-12-18,Pune,standard,False,0.623,0.553
537,2026-02-11,Kolkata,habitual,False,0.813,0.05
538,2025-12-11,Chennai,standard,False,0.538,0.222
539,2026-02-26,Pune,habitual,False,0.828,0.24
540,2025-11-24,Bengaluru,churn_risk,False,0.365,0.569
541,2026-03-28,Mumbai,standard,False,0.645,0.451
542,2025-11-30,Kolkata,discount_hunter,True,0.353,0.46
543,2025-12-26,Mumbai,standard,False,0.672,0.44
544,2025-12-22,Delhi,standard,False,0.41,0.363
545,2026-04-19,Hyderabad,standard,True,0.487,0.631
546,2025-11-30,Bengaluru,discount_hunter,True,0.562,0.136
547,2026-02-06,Kolkata,standard,True,0.558,0.623
548,2026-03-07,Pune,discount_hunter,True,0.537,0.465
549,2026-02-21,Bengaluru,standard,False,0.455,0.215
550,2026-03-23,Hyderabad,habitual,False,0.653,0.05
551,2026-04-14,Hyderabad,standard,True,0.527,0.454
552,2026-01-30,Kolkata,standard,False,0.425,0.623
553,2026-04-19,Bengaluru,habitual,False,0.811,0.249
554,2026-01-17,Mumbai,standard,False,0.544,0.444
555,2026-05-17,Bengaluru,standard,False,0.459,0.48
556,2026-02-19,Mumbai,habitual,False,0.715,0.068
557,2026-04-02,Bengaluru,discount_hunter,True,0.479,0.392
558,2026-04-27,Kolkata,discount_hunter,True,0.519,0.398
559,2026-04-12,Hyderabad,standard,False,0.54,0.464
560,2026-04-23,Hyderabad,standard,False,0.488,0.542
561,2026-02-25,Mumbai,standard,False,0.533,0.382
562,2025-11-28,Chennai,standard,False,0.718,0.442
563,2026-02-17,Bengaluru,standard,False,0.577,0.479
564,2025-12-23,Bengaluru,standard,False,0.472,0.245
565,2026-04-30,Mumbai,standard,False,0.63,0.589
566,2026-01-02,Delhi,habitual,False,0.907,0.306
567,2026-01-01,Hyderabad,standard,False,0.592,0.379
568,2026-01-04,Hyderabad,standard,False,0.545,0.552
569,2026-03-16,Delhi,standard,False,0.432,0.477
570,2026-03-03,Mumbai,standard,True,0.542,0.444
571,2026-05-10,Hyderabad,discount_hunter,True,0.381,0.477
572,2026-02-03,Pune,standard,False,0.574,0.651
573,2026-01-10,Delhi,standard,False,0.383,0.466
574,2025-11-29,Bengaluru,churn_risk,False,0.426,0.99
575,2025-11-22,Pune,standard,True,0.408,0.457
576,2026-01-27,Mumbai,standard,False,0.557,0.341
577,2026-05-06,Kolkata,discount_hunter,True,0.605,0.392
578,2026-02-23,Pune,discount_hunter,True,0.405,0.524
579,2026-04-30,Chennai,churn_risk,False,0.327,0.876
580,2025-12-09,Chennai,churn_risk,False,0.409,0.904
581,2025-12-07,Mumbai,discount_hunter,True,0.436,0.323
582,2026-04-20,Chennai,standard,False,0.645,0.562
583,2025-12-10,Delhi,habitual,False,0.698,0.548
584,2025-11-30,Chennai,standard,False,0.628,0.338
585,2026-02-01,Hyderabad,habitual,False,0.758,0.363
586,2026-05-06,Bengaluru,churn_risk,False,0.384,0.722
587,2026-03-25,Kolkata,standard,False,0.561,0.378
588,2025-12-08,Kolkata,churn_risk,False,0.408,0.963
589,2026-04-20,Delhi,habitual,False,0.69,0.403
590,2026-04-21,Delhi,standard,False,0.644,0.58
591,2026-04-14,Pune,churn_risk,False,0.277,0.884
592,2026-05-02,Delhi,habitual,False,0.849,0.117
593,2026-01-03,Delhi,habitual,False,0.617,0.31
594,2026-05-16,Mumbai,habitual,False,0.802,0.108
595,2026-01-17,Kolkata,standard,False,0.705,0.385
596,2026-04-14,Mumbai,standard,False,0.688,0.466
597,2026-03-05,Delhi,discount_hunter,True,0.316,0.465
598,2026-04-10,Mumbai,churn_risk,False,0.384,0.714
599,2026-03-14,Chennai,discount_hunter,True,0.482,0.373
600,2026-03-16,Hyderabad,churn_risk,False,0.509,0.721
601,2026-03-11,Pune,churn_risk,False,0.271,0.737
602,2026-04-10,Bengaluru,standard,False,0.547,0.408
603,2026-04-03,Pune,discount_hunter,True,0.405,0.733
604,2025-12-15,Pune,discount_hunter,True,0.497,0.265
605,2026-04-18,Pune,standard,False,0.506,0.332
606,2026-02-25,Pune,standard,False,0.564,0.355
607,2026-01-18,Mumbai,discount_hunter,True,0.451,0.498
608,2026-02-21,Pune,churn_risk,False,0.264,0.99
609,2026-05-14,Delhi,churn_risk,False,0.459,0.782
610,2026-04-24,Pune,habitual,False,0.559,0.228
611,2026-04-20,Delhi,discount_hunter,True,0.492,0.425
612,2026-02-12,Delhi,habitual,False,0.695,0.265
613,2026-04-11,Hyderabad,churn_risk,False,0.433,0.661
614,2026-01-29,Bengaluru,discount_hunter,True,0.653,0.394
615,2026-03-24,Mumbai,churn_risk,False,0.233,0.729
616,2026-03-16,Pune,churn_risk,False,0.33,0.874
617,2026-01-04,Mumbai,standard,False,0.532,0.385
618,2026-01-07,Hyderabad,churn_risk,False,0.32,0.804
619,2025-12-02,Chennai,discount_hunter,True,0.536,0.446
620,2025-12-16,Delhi,standard,False,0.547,0.367
621,2026-02-07,Hyderabad,standard,False,0.491,0.543
622,2026-02-15,Mumbai,discount_hunter,True,0.398,0.316
623,2025-12-20,Chennai,standard,False,0.385,0.591
624,2026-02-04,Mumbai,standard,False,0.6,0.575
625,2026-03-09,Mumbai,habitual,False,0.669,0.433
626,2026-01-01,Mumbai,standard,True,0.7,0.397
627,2026-01-20,Kolkata,standard,True,0.649,0.515
628,2026-01-26,Hyderabad,discount_hunter,True,0.457,0.353
629,2026-02-19,Hyderabad,standard,True,0.539,0.495
630,2026-01-25,Hyderabad,habitual,False,0.65,0.209
631,2026-04-02,Delhi,standard,True,0.536,0.399
632,2026-01-18,Hyderabad,churn_risk,False,0.343,0.69
633,2026-02-07,Bengaluru,standard,False,0.543,0.622
634,2026-01-28,Mumbai,discount_hunter,True,0.545,0.435
635,2025-12-23,Bengaluru,discount_hunter,True,0.636,0.553
636,2026-03-24,Delhi,churn_risk,False,0.325,0.854
637,2026-01-02,Kolkata,habitual,False,0.591,0.05
638,2026-01-13,Bengaluru,habitual,False,0.694,0.165
639,2026-04-12,Pune,standard,False,0.555,0.399
640,2026-05-10,Mumbai,habitual,False,0.761,0.355
641,2026-03-21,Bengaluru,habitual,False,0.807,0.185
642,2026-05-04,Mumbai,habitual,False,0.603,0.422
643,2026-04-23,Hyderabad,standard,False,0.572,0.514
644,2026-02-15,Delhi,habitual,False,0.87,0.202
645,2026-04-08,Bengaluru,habitual,False,0.747,0.121
646,2026-01-19,Pune,habitual,False,0.63,0.413
647,2026-02-11,Delhi,discount_hunter,True,0.355,0.466
648,2026-02-25,Mumbai,standard,True,0.534,0.423
649,2026-05-12,Delhi,habitual,False,0.844,0.447
650,2026-04-22,Kolkata,standard,False,0.54,0.623
651,2026-02-17,Delhi,discount_hunter,True,0.418,0.422
652,2026-03-18,Mumbai,discount_hunter,True,0.385,0.324
653,2025-12-27,Pune,standard,False,0.712,0.352
654,2026-04-14,Hyderabad,standard,False,0.382,0.45
655,2026-02-28,Mumbai,discount_hunter,True,0.447,0.415
656,2026-02-24,Hyderabad,discount_hunter,True,0.388,0.468
657,2026-04-07,Kolkata,standard,False,0.536,0.184
658,2026-03-14,Mumbai,habitual,False,0.711,0.11
659,2025-12-04,Delhi,standard,False,0.618,0.35
660,2026-01-11,Hyderabad,discount_hunter,True,0.36,0.504
661,2025-12-22,Kolkata,standard,False,0.548,0.496
662,2026-04-02,Kolkata,discount_hunter,True,0.343,0.532
663,2025-11-27,Kolkata,discount_hunter,True,0.34,0.295
664,2025-12-27,Chennai,churn_risk,False,0.353,0.811
665,2026-03-08,Mumbai,churn_risk,False,0.415,0.89
666,2026-03-26,Kolkata,habitual,False,0.777,0.193
667,2026-02-19,Hyderabad,discount_hunter,True,0.52,0.451
668,2026-04-24,Mumbai,discount_hunter,True,0.476,0.405
669,2026-05-05,Hyderabad,churn_risk,False,0.404,0.833
670,2025-12-14,Chennai,habitual,False,0.685,0.211
671,2026-05-11,Pune,standard,True,0.475,0.535
672,2026-03-11,Pune,churn_risk,False,0.309,0.769
673,2026-03-15,Delhi,standard,False,0.531,0.443
674,2025-12-08,Chennai,churn_risk,False,0.317,0.712
675,2026-03-12,Bengaluru,standard,False,0.683,0.708
676,2026-03-31,Delhi,habitual,False,0.668,0.076
677,2026-03-05,Pune,churn_risk,False,0.224,0.829
678,2025-12-06,Chennai,discount_hunter,True,0.536,0.2
679,2026-02-23,Kolkata,habitual,False,0.778,0.196
680,2026-05-08,Delhi,standard,True,0.557,0.395
681,2026-03-31,Kolkata,standard,False,0.551,0.387
682,2025-12-15,Hyderabad,standard,False,0.53,0.348
683,2026-05-12,Pune,habitual,False,0.696,0.068
684,2026-05-12,Hyderabad,habitual,False,0.704,0.148
685,2025-12-21,Bengaluru,standard,False,0.552,0.395
686,2026-04-14,Pune,standard,False,0.53,0.836
687,2026-02-02,Mumbai,churn_risk,False,0.23,0.781
688,2026-03-07,Chennai,churn_risk,False,0.292,0.969
689,2026-02-09,Hyderabad,habitual,False,0.733,0.118
690,2026-04-10,Kolkata,churn_risk,False,0.29,0.854
691,2026-05-19,Bengaluru,habitual,False,0.647,0.399
692,2026-04-13,Hyderabad,standard,False,0.604,0.448
693,2026-05-07,Pune,standard,False,0.412,0.626
694,2026-05-10,Pune,churn_risk,False,0.292,0.614
695,2025-12-07,Delhi,standard,False,0.595,0.64
696,2026-01-05,Hyderabad,standard,False,0.485,0.509
697,2026-03-30,Pune,churn_risk,False,0.369,0.764
698,2026-03-07,Hyderabad,discount_hunter,True,0.264,0.63
699,2025-11-30,Chennai,discount_hunter,True,0.553,0.38
700,2025-12-08,Bengaluru,discount_hunter,True,0.553,0.525
701,2026-02-22,Pune,discount_hunter,True,0.475,0.471
702,2026-03-11,Chennai,standard,False,0.457,0.502
703,2025-12-21,Bengaluru,discount_hunter,True,0.6,0.538
704,2025-12-21,Bengaluru,standard,False,0.729,0.257
705,2025-12-14,Delhi,standard,False,0.681,0.509
706,2026-03-02,Bengaluru,churn_risk,False,0.446,0.99
707,2025-11-22,Kolkata,standard,False,0.559,0.393
708,2026-03-04,Hyderabad,standard,False,0.517,0.61
709,2026-02-14,Delhi,standard,False,0.654,0.61
710,2026-02-12,Kolkata,churn_risk,False,0.367,0.719
711,2026-03-23,Hyderabad,churn_risk,False,0.15,0.579
712,2026-02-23,Hyderabad,standard,False,0.549,0.506
713,2026-03-31,Chennai,standard,True,0.533,0.443
714,2026-04-07,Kolkata,discount_hunter,True,0.425,0.524
715,2026-05-05,Mumbai,discount_hunter,True,0.545,0.364
716,2026-04-13,Chennai,standard,False,0.494,0.467
717,2026-02-22,Hyderabad,standard,False,0.565,0.367
718,2026-02-17,Chennai,habitual,False,0.523,0.278
719,2026-01-02,Chennai,standard,True,0.465,0.424
720,2026-03-08,Bengaluru,discount_hunter,True,0.454,0.337
721,2025-12-16,Delhi,standard,False,0.385,0.552
722,2026-05-07,Pune,discount_hunter,True,0.402,0.348
723,2026-04-22,Delhi,discount_hunter,True,0.537,0.523
724,2025-12-12,Chennai,discount_hunter,True,0.444,0.493
725,2026-04-11,Pune,discount_hunter,True,0.592,0.453
726,2025-12-12,Kolkata,standard,False,0.574,0.54
727,2026-03-30,Mumbai,standard,False,0.447,0.298
728,2025-12-06,Chennai,habitual,False,0.826,0.251
729,2026-02-16,Chennai,discount_hunter,True,0.531,0.402
730,2026-03-19,Hyderabad,churn_risk,False,0.4,0.645
731,2026-04-01,Mumbai,standard,True,0.628,0.637
732,2026-02-04,Chennai,discount_hunter,True,0.402,0.359
733,2026-05-05,Chennai,standard,False,0.568,0.617
734,2026-04-09,Hyderabad,standard,True,0.487,0.753
735,2025-12-28,Mumbai,standard,False,0.608,0.99
736,2026-03-21,Bengaluru,churn_risk,False,0.283,0.572
737,2026-04-01,Chennai,habitual,False,0.73,0.269
738,2026-01-20,Hyderabad,habitual,False,0.806,0.131
739,2026-04-02,Mumbai,discount_hunter,True,0.455,0.619
740,2026-05-01,Pune,standard,False,0.653,0.474
741,2026-04-17,Mumbai,standard,False,0.5,0.679
742,2026-04-07,Bengaluru,standard,False,0.454,0.524
743,2026-03-15,Kolkata,standard,True,0.57,0.494
744,2026-01-08,Bengaluru,habitual,False,0.709,0.279
745,2026-04-13,Delhi,standard,False,0.643,0.276
746,2026-01-25,Delhi,discount_hunter,True,0.412,0.369
747,2026-02-24,Hyderabad,discount_hunter,True,0.556,0.547
748,2026-01-16,Hyderabad,churn_risk,False,0.385,0.853
749,2026-01-16,Chennai,standard,False,0.627,0.362
750,2025-12-19,Delhi,habitual,False,0.655,0.274
751,2026-05-13,Kolkata,standard,False,0.521,0.26
752,2025-12-17,Kolkata,standard,False,0.554,0.553
753,2025-12-06,Kolkata,habitual,False,0.814,0.376
754,2026-05-08,Mumbai,habitual,False,0.759,0.352
755,2026-02-28,Pune,discount_hunter,True,0.364,0.613
756,2026-02-07,Delhi,discount_hunter,True,0.412,0.36
757,2026-04-02,Mumbai,standard,False,0.54,0.695
758,2026-01-28,Delhi,churn_risk,False,0.321,0.782
759,2025-12-14,Pune,standard,True,0.685,0.604
760,2026-04-01,Mumbai,churn_risk,False,0.323,0.562
761,2025-12-22,Chennai,habitual,False,0.625,0.315
762,2026-02-28,Bengaluru,standard,False,0.507,0.566
763,2026-05-10,Delhi,standard,False,0.598,0.486
764,2026-05-08,Kolkata,standard,False,0.524,0.281
765,2026-01-24,Mumbai,discount_hunter,True,0.606,0.528
766,2026-04-10,Pune,standard,True,0.437,0.244
767,2026-03-11,Kolkata,discount_hunter,True,0.459,0.199
768,2026-02-15,Mumbai,standard,False,0.758,0.461
769,2025-12-16,Pune,churn_risk,False,0.425,0.814
770,2026-01-27,Delhi,standard,False,0.491,0.741
771,2026-03-18,Mumbai,discount_hunter,True,0.347,0.522
772,2026-05-17,Pune,discount_hunter,True,0.405,0.519
773,2025-11-21,Kolkata,standard,False,0.55,0.374
774,2026-03-30,Kolkata,standard,False,0.64,0.487
775,2026-04-22,Hyderabad,habitual,False,0.631,0.094
776,2026-05-11,Bengaluru,discount_hunter,True,0.389,0.548
777,2026-02-05,Chennai,discount_hunter,True,0.468,0.594
778,2025-12-12,Kolkata,standard,True,0.69,0.49
779,2026-01-08,Pune,churn_risk,False,0.471,0.677
780,2026-04-23,Kolkata,churn_risk,False,0.235,0.77
781,2026-04-28,Kolkata,discount_hunter,True,0.468,0.576
782,2026-03-15,Mumbai,standard,False,0.585,0.416
783,2025-12-13,Pune,standard,False,0.544,0.393
784,2025-12-12,Mumbai,churn_risk,False,0.288,0.66
785,2026-02-15,Delhi,discount_hunter,True,0.555,0.56
786,2026-03-06,Delhi,habitual,False,0.773,0.295
787,2025-11-26,Delhi,churn_risk,False,0.492,0.819
788,2026-03-24,Delhi,standard,True,0.564,0.509
789,2026-02-27,Bengaluru,discount_hunter,True,0.444,0.293
790,2025-11-23,Pune,discount_hunter,True,0.515,0.43
791,2025-12-08,Pune,churn_risk,False,0.316,0.667
792,2026-02-10,Pune,discount_hunter,True,0.549,0.296
793,2026-03-31,Mumbai,habitual,False,0.856,0.201
794,2026-04-18,Hyderabad,standard,False,0.466,0.491
795,2026-02-06,Delhi,churn_risk,False,0.315,0.81
796,2026-01-13,Hyderabad,discount_hunter,True,0.607,0.386
797,2026-05-14,Chennai,standard,False,0.616,0.485
798,2026-02-11,Delhi,churn_risk,False,0.381,0.679
799,2026-01-16,Mumbai,standard,False,0.431,0.452
800,2026-02-08,Chennai,standard,False,0.529,0.316
801,2025-11-23,Bengaluru,churn_risk,False,0.357,0.532
802,2026-01-14,Chennai,discount_hunter,True,0.436,0.51
803,2026-02-21,Kolkata,churn_risk,False,0.393,0.798
804,2026-05-05,Pune,churn_risk,False,0.231,0.66
805,2026-04-02,Chennai,habitual,False,0.729,0.124
806,2026-04-10,Chennai,standard,False,0.572,0.092
807,2026-02-27,Kolkata,churn_risk,False,0.343,0.781
808,2025-12-10,Delhi,habitual,False,0.817,0.236
809,2026-01-30,Bengaluru,habitual,False,0.656,0.244
810,2026-05-19,Bengaluru,habitual,False,0.759,0.277
811,2025-11-28,Kolkata,standard,False,0.657,0.535
812,2026-04-28,Mumbai,standard,False,0.6,0.265
813,2026-03-24,Pune,habitual,False,0.612,0.164
814,2026-01-11,Delhi,discount_hunter,True,0.623,0.498
815,2026-04-10,Delhi,habitual,False,0.711,0.05
816,2026-04-20,Kolkata,standard,False,0.622,0.353
817,2025-11-28,Pune,standard,False,0.567,0.595
818,2025-12-10,Chennai,discount_hunter,True,0.576,0.342
819,2026-03-20,Hyderabad,standard,False,0.623,0.438
820,2026-05-19,Hyderabad,habitual,False,0.696,0.259
821,2025-11-25,Pune,discount_hunter,True,0.454,0.504
822,2026-03-20,Hyderabad,standard,False,0.594,0.512
823,2025-12-15,Kolkata,habitual,False,0.69,0.09
824,2026-03-18,Chennai,churn_risk,False,0.457,0.687
825,2026-03-13,Delhi,standard,False,0.668,0.544
826,2025-12-07,Pune,standard,False,0.584,0.471
827,2026-03-23,Mumbai,standard,False,0.521,0.46
828,2026-05-01,Hyderabad,discount_hunter,True,0.55,0.479
829,2026-04-25,Hyderabad,churn_risk,False,0.48,0.557
830,2025-11-26,Bengaluru,discount_hunter,True,0.454,0.254
831,2026-01-04,Hyderabad,churn_risk,False,0.313,0.793
832,2026-01-03,Mumbai,discount_hunter,True,0.395,0.467
833,2026-02-10,Hyderabad,standard,False,0.477,0.355
834,2025-12-16,Bengaluru,standard,False,0.566,0.641
835,2026-04-23,Kolkata,discount_hunter,True,0.556,0.446
836,2026-04-09,Chennai,discount_hunter,True,0.371,0.467
837,2026-04-15,Bengaluru,habitual,False,0.782,0.083
838,2025-12-26,Mumbai,habitual,False,0.791,0.23
839,2025-11-23,Delhi,standard,False,0.688,0.295
840,2026-05-03,Delhi,standard,False,0.519,0.327
841,2026-01-12,Delhi,habitual,False,0.849,0.312
842,2026-03-19,Kolkata,discount_hunter,True,0.496,0.422
843,2026-05-03,Pune,discount_hunter,True,0.454,0.344
844,2025-11-27,Delhi,standard,False,0.487,0.421
845,2025-11-21,Chennai,churn_risk,False,0.369,0.914
846,2025-11-21,Chennai,standard,False,0.467,0.722
847,2025-12-19,Chennai,standard,False,0.527,0.357
848,2025-11-30,Bengaluru,discount_hunter,True,0.428,0.204
849,2026-04-17,Kolkata,churn_risk,False,0.236,0.776
850,2026-03-10,Mumbai,churn_risk,False,0.417,0.683
851,2026-05-16,Delhi,standard,False,0.579,0.645
852,2026-04-14,Delhi,standard,True,0.521,0.386
853,2026-05-13,Hyderabad,discount_hunter,True,0.519,0.533
854,2026-01-02,Bengaluru,discount_hunter,True,0.516,0.487
855,2026-01-11,Kolkata,habitual,False,0.614,0.276
856,2026-04-22,Mumbai,standard,False,0.577,0.429
857,2026-01-04,Kolkata,habitual,False,0.744,0.423
858,2025-12-01,Chennai,standard,False,0.527,0.327
859,2026-03-21,Delhi,standard,False,0.408,0.414
860,2026-04-14,Kolkata,discount_hunter,True,0.733,0.577
861,2026-05-14,Mumbai,standard,True,0.513,0.453
862,2026-05-07,Mumbai,discount_hunter,True,0.437,0.342
863,2025-12-12,Bengaluru,habitual,False,0.741,0.124
864,2026-04-08,Chennai,habitual,False,0.688,0.157
865,2026-04-22,Mumbai,standard,False,0.486,0.454
866,2026-03-26,Bengaluru,churn_risk,False,0.471,0.787
867,2026-04-17,Delhi,habitual,False,0.6,0.238
868,2026-04-20,Chennai,churn_risk,False,0.309,0.99
869,2026-02-09,Hyderabad,standard,True,0.496,0.537
870,2025-11-28,Hyderabad,habitual,False,0.748,0.397
871,2026-02-11,Chennai,churn_risk,False,0.49,0.823
872,2025-12-27,Pune,standard,True,0.458,0.42
873,2025-12-11,Pune,standard,False,0.549,0.448
874,2025-12-13,Pune,churn_risk,False,0.24,0.94
875,2026-03-26,Hyderabad,habitual,False,0.649,0.355
876,2026-02-19,Bengaluru,standard,True,0.536,0.507
877,2026-02-26,Kolkata,churn_risk,False,0.399,0.884
878,2026-04-04,Hyderabad,standard,False,0.366,0.507
879,2026-02-27,Kolkata,habitual,False,0.613,0.297
880,2026-03-14,Kolkata,discount_hunter,True,0.523,0.426
881,2025-12-06,Mumbai,discount_hunter,True,0.536,0.275
882,2026-04-23,Chennai,habitual,False,0.667,0.167
883,2026-02-09,Hyderabad,standard,False,0.505,0.441
